id,type,category,front,reading,meaning_ko,meaning_en,example,example_reading,example_ko,level,tags,source,added_by,last_review,interval,ease,tier,order_in_cat
n5_0074,kanji,N5,店,みせ,가게,,書店,しょてん,서점,N5,"JLPT,N5",기본제공,system,,,,free,74
n5_0075,kanji,N5,週,しゅう,주(週),,毎週,まいしゅう,매주,N5,"JLPT,N5",기본제공,system,,,,free,75
n5_0076,kanji,N5,毎,まい,매·마다,,毎日,まいにち,매일,N5,"JLPT,N5",기본제공,system,,,,free,76
n5_0077,kanji,N5,午,ご,낮,,午前,ごぜん,오전,N5,"JLPT,N5",기본제공,system,,,,free,77
n5_0078,kanji,N5,半,はん,절반,,半分,はんぶん,절반,N5,"JLPT,N5",기본제공,system,,,,free,78
n5_0079,kanji,N5,分,ふん/ぶん,나누다·분,,半分,はんぶん,절반,N5,"JLPT,N5",기본제공,system,,,,free,79
n5_0080,kanji,N5,間,あいだ,사이,,時間,じかん,시간,N5,"JLPT,N5",기본제공,system,,,,free,80
n5_0081,kanji,N5,方,かた,방향·분,,方法,ほうほう,방법,N5,"JLPT,N5",기본제공,system,,,,free,81
n5_0082,kanji,N5,新,あたら,새롭다,,新聞,しんぶん,신문,N5,"JLPT,N5",기본제공,system,,,,free,82
n5_0083,kanji,N5,古,ふる,오래되다,,中古,ちゅうこ,중고,N5,"JLPT,N5",기본제공,system,,,,free,83
n5_0084,kanji,N5,高,たか,높다·비싸다,,高校,こうこう,고등학교,N5,"JLPT,N5",기본제공,system,,,,free,84
n5_0085,kanji,N5,安,やす,싸다·편안,,安心,あんしん,안심,N5,"JLPT,N5",기본제공,system,,,,free,85
n5_0086,kanji,N5,長,なが,길다,,社長,しゃちょう,사장,N5,"JLPT,N5",기본제공,system,,,,free,86
n5_0087,kanji,N5,白,しろ,희다,,白紙,はくし,백지,N5,"JLPT,N5",기본제공,system,,,,free,87
n5_0088,kanji,N5,天,てん,하늘,,天気,てんき,날씨,N5,"JLPT,N5",기본제공,system,,,,free,88
n5_0089,kanji,N5,気,き,기운·마음,,元気,げんき,건강함,N5,"JLPT,N5",기본제공,system,,,,free,89
n5_0090,kanji,N5,雨,あめ,비,,大雨,おおあめ,큰비,N5,"JLPT,N5",기본제공,system,,,,free,90
n5_0091,kanji,N5,花,はな,꽃,,花見,はなみ,꽃구경,N5,"JLPT,N5",기본제공,system,,,,free,91
n5_0092,kanji,N5,空,そら,하늘·비다,,空港,くうこう,공항,N5,"JLPT,N5",기본제공,system,,,,free,92
n5_0093,kanji,N5,川,かわ,강,,川口,かわぐち,강 어귀,N5,"JLPT,N5",기본제공,system,,,,free,93
n5_0094,kanji,N5,山,やま,산,,富士山,ふじさん,후지산,N5,"JLPT,N5",기본제공,system,,,,free,94
n5_0095,kanji,N5,魚,さかな,물고기,,金魚,きんぎょ,금붕어,N5,"JLPT,N5",기본제공,system,,,,free,95
n5_0096,kanji,N5,犬,いぬ,개,,子犬,こいぬ,강아지,N5,"JLPT,N5",기본제공,system,,,,free,96
n5_0097,kanji,N5,友,とも,친구,,友人,ゆうじん,친구,N5,"JLPT,N5",기본제공,system,,,,free,97
n5_0098,kanji,N5,父,ちち,아버지,,父親,ちちおや,아버지,N5,"JLPT,N5",기본제공,system,,,,free,98
n5_0099,kanji,N5,母,はは,어머니,,母親,ははおや,어머니,N5,"JLPT,N5",기본제공,system,,,,free,99
b1_0001,kanji,B1,空港,くうこう,공항,airport,国際空港,こくさいくうこう,국제공항,N5,"空港,場面別",기본제공,system,,,,paid,1
b1_0002,kanji,B1,飛行機,ひこうき,비행기,airplane,飛行機に乗る,ひこうきにのる,비행기를 타다,N5,"空港,場面別",기본제공,system,,,,paid,2
b1_0003,kanji,B1,パスポート,パスポート,여권,passport,パスポートを見せる,パスポートをみせる,여권을 보여주다,N5,"空港,場面別",기본제공,system,,,,paid,3
b1_0004,kanji,B1,航空券,こうくうけん,항공권,airline ticket,航空券を買う,こうくうけんをかう,항공권을 사다,N4,"空港,場面別",기본제공,system,,,,paid,4
b1_0005,kanji,B1,搭乗券,とうじょうけん,탑승권,boarding pass,搭乗券を見せる,とうじょうけんをみせる,탑승권을 보여주다,N4,"空港,場面別",기본제공,system,,,,paid,5
b1_0006,kanji,B1,出発,しゅっぱつ,출발,departure,出発ロビー,しゅっぱつロビー,출발 로비,N5,"空港,場面別",기본제공,system,,,,paid,6
b1_0007,kanji,B1,到着,とうちゃく,도착,arrival,到着ロビー,とうちゃくロビー,도착 로비,N5,"空港,場面別",기본제공,system,,,,paid,7
b1_0008,kanji,B1,入国審査,にゅうこくしんさ,입국심사,immigration inspection,入国審査を受ける,にゅうこくしんさをうける,입국심사를 받다,N4,"空港,場面別",기본제공,system,,,,paid,8
b1_0009,kanji,B1,税関,ぜいかん,세관,customs,税関を通る,ぜいかんをとおる,세관을 지나다,N4,"空港,場面別",기본제공,system,,,,paid,9
b1_0010,kanji,B1,手荷物,てにもつ,수하물,baggage,手荷物を預ける,てにもつをあずける,수하물을 맡기다,N4,"空港,場面別",기본제공,system,,,,paid,10
b1_0011,kanji,B1,搭乗口,とうじょうぐち,탑승구,boarding gate,搭乗口はどこですか,とうじょうぐちはどこですか,탑승구는 어디입니까,N4,"空港,場面別",기본제공,system,,,,paid,11
b1_0012,kanji,B1,搭乗,とうじょう,탑승,boarding,搭乗手続き,とうじょうてつづき,탑승 수속,N4,"空港,場面別",기본제공,system,,,,paid,12
b1_0013,kanji,B1,ビザ,ビザ,비자,visa,ビザが必要です,ビザがひつようです,비자가 필요합니다,N4,"空港,場面別",기본제공,system,,,,paid,13
b1_0014,kanji,B1,国際線,こくさいせん,국제선,international flight,国際線ターミナル,こくさいせんターミナル,국제선 터미널,N4,"空港,場面別",기본제공,system,,,,paid,14
b1_0015,kanji,B1,国内線,こくないせん,국내선,domestic flight,国内線に乗る,こくないせんにのる,국내선을 타다,N4,"空港,場面別",기본제공,system,,,,paid,15
b1_0016,kanji,B1,免税店,めんぜいてん,면세점,duty-free shop,免税店で買う,めんぜいてんでかう,면세점에서 사다,N4,"空港,場面別",기본제공,system,,,,paid,16
b1_0017,kanji,B1,チェックイン,チェックイン,체크인,check-in,チェックインする,チェックインする,체크인하다,N5,"空港,場面別",기본제공,system,,,,paid,17
b1_0018,kanji,B1,保安検査,ほあんけんさ,보안검색,security check,保安検査場,ほあんけんさじょう,보안검색장,N4,"空港,場面別",기본제공,system,,,,paid,18
b1_0019,kanji,B1,両替,りょうがえ,환전,money exchange,両替所,りょうがえじょ,환전소,N4,"空港,場面別",기본제공,system,,,,paid,19
b1_0020,kanji,B1,目的地,もくてきち,목적지,destination,目的地に着く,もくてきちにつく,목적지에 도착하다,N4,"空港,場面別",기본제공,system,,,,paid,20
b1_0021,kanji,B1,窓側,まどがわ,창가쪽,window side,窓側の席,まどがわのせき,창가쪽 자리,N4,"空港,場面別",기본제공,system,,,,paid,21
b1_0022,kanji,B1,通路側,つうろがわ,통로쪽,aisle side,通路側がいいです,つうろがわがいいです,통로쪽이 좋습니다,N4,"空港,場面別",기본제공,system,,,,paid,22
b1_0023,kanji,B1,座席番号,ざせきばんごう,좌석번호,seat number,座席番号を確認する,ざせきばんごうをかくにんする,좌석번호를 확인하다,N4,"空港,場面別",기본제공,system,,,,paid,23
b1_0024,kanji,B1,シートベルト,シートベルト,안전벨트,seatbelt,シートベルトを締める,シートベルトをしめる,안전벨트를 매다,N4,"空港,場面別",기본제공,system,,,,paid,24
b1_0025,kanji,B1,機内,きない,기내,cabin,機内は禁煙です,きないはきんえんです,기내는 금연입니다,N4,"空港,場面別",기본제공,system,,,,paid,25
b1_0026,kanji,B1,客室乗務員,きゃくしつじょうむいん,객실 승무원,flight attendant,客室乗務員を呼ぶ,きゃくしつじょうむいんをよぶ,승무원을 부르다,N3,"空港,場面別",기본제공,system,,,,paid,26
b1_0027,kanji,B1,離陸,りりく,이륙,takeoff,飛行機が離陸する,ひこうきがりりくする,비행기가 이륙하다,N3,"空港,場面別",기본제공,system,,,,paid,27
b1_0028,kanji,B1,着陸,ちゃくりく,착륙,landing,まもなく着陸します,まもなくちゃくりくします,곧 착륙합니다,N3,"空港,場面別",기본제공,system,,,,paid,28
b1_0029,kanji,B1,乗り継ぎ,のりつぎ,환승,transfer,乗り継ぎ便に乗る,のりつぎびんにのる,환승편을 타다,N4,"空港,場面別",기본제공,system,,,,paid,29
b1_0030,kanji,B1,直行便,ちょっこうびん,직항편,direct flight,直行便で行く,ちょっこうびんでいく,직항편으로 가다,N3,"空港,場面別",기본제공,system,,,,paid,30
b1_0031,kanji,B1,経由,けいゆ,경유,via,東京経由で行く,とうきょうけいゆでいく,도쿄 경유로 가다,N3,"空港,場面別",기본제공,system,,,,paid,31
b1_0032,kanji,B1,荷物受取所,にもつうけとりじょ,수하물 찾는 곳,baggage claim,荷物受取所へ行く,にもつうけとりじょへいく,수하물 찾는 곳으로 가다,N3,"空港,場面別",기본제공,system,,,,paid,32
b1_0033,kanji,B1,預け荷物,あずけにもつ,위탁 수하물,checked baggage,預け荷物はありますか,あずけにもつはありますか,위탁 수하물이 있습니까,N3,"空港,場面別",기본제공,system,,,,paid,33
b1_0034,kanji,B1,機内持ち込み,きないもちこみ,기내 반입,carry-on,機内持ち込みの荷物,きないもちこみのにもつ,기내 반입 짐,N3,"空港,場面別",기본제공,system,,,,paid,34
b1_0035,kanji,B1,重量,じゅうりょう,중량,weight,荷物の重量を量る,にもつのじゅうりょうをはかる,짐의 중량을 재다,N3,"空港,場面別",기본제공,system,,,,paid,35
b1_0036,kanji,B1,超過料金,ちょうかりょうきん,초과요금,excess fee,超過料金を払う,ちょうかりょうきんをはらう,초과요금을 내다,N3,"空港,場面別",기본제공,system,,,,paid,36
b1_0037,kanji,B1,カート,カート,카트,cart,カートを使う,カートをつかう,카트를 사용하다,N4,"空港,場面別",기본제공,system,,,,paid,37
b1_0038,kanji,B1,ベルトコンベア,ベルトコンベア,컨베이어벨트,conveyor belt,ベルトコンベアで荷物を待つ,ベルトコンベアでにもつをまつ,컨베이어벨트에서 짐을 기다리다,N3,"空港,場面別",기본제공,system,,,,paid,38
b1_0039,kanji,B1,入国カード,にゅうこくカード,입국카드,arrival card,入国カードを書く,にゅうこくカードをかく,입국카드를 쓰다,N3,"空港,場面別",기본제공,system,,,,paid,39
b1_0040,kanji,B1,滞在先,たいざいさき,체류지,place of stay,滞在先の住所を書く,たいざいさきのじゅうしょをかく,체류지 주소를 쓰다,N3,"空港,場面別",기본제공,system,,,,paid,40
b1_0041,kanji,B1,滞在期間,たいざいきかん,체류기간,length of stay,滞在期間は一週間です,たいざいきかんはいっしゅうかんです,체류기간은 일주일입니다,N3,"空港,場面別",기본제공,system,,,,paid,41
b1_0042,kanji,B1,観光,かんこう,관광,sightseeing,観光で来ました,かんこうできました,관광으로 왔습니다,N4,"空港,場面別",기본제공,system,,,,paid,42
b1_0043,kanji,B1,ビジネス,ビジネス,비즈니스,business,ビジネスで来ました,ビジネスできました,비즈니스로 왔습니다,N4,"空港,場面別",기본제공,system,,,,paid,43
b1_0044,kanji,B1,指紋,しもん,지문,fingerprint,指紋を取る,しもんをとる,지문을 찍다,N3,"空港,場面別",기본제공,system,,,,paid,44
b1_0045,kanji,B1,顔認証,かおにんしょう,얼굴 인증,face recognition,顔認証を行う,かおにんしょうをおこなう,얼굴 인증을 하다,N3,"空港,場面別",기본제공,system,,,,paid,45
b1_0046,kanji,B1,入国スタンプ,にゅうこくスタンプ,입국 스탬프,entry stamp,入国スタンプを押す,にゅうこくスタンプをおす,입국 스탬프를 찍다,N3,"空港,場面別",기본제공,system,,,,paid,46
b1_0047,kanji,B1,案内所,あんないじょ,안내소,information desk,案内所で聞く,あんないじょできく,안내소에서 묻다,N4,"空港,場面別",기본제공,system,,,,paid,47
b1_0048,kanji,B1,待合室,まちあいしつ,대합실,waiting room,待合室で待つ,まちあいしつでまつ,대합실에서 기다리다,N4,"空港,場面別",기본제공,system,,,,paid,48
b1_0049,kanji,B1,搭乗ゲート,とうじょうゲート,탑승 게이트,boarding gate,搭乗ゲートへ向かう,とうじょうゲートへむかう,탑승 게이트로 향하다,N3,"空港,場面別",기본제공,system,,,,paid,49
b1_0050,kanji,B1,免税,めんぜい,면세,duty-free,免税の手続きをする,めんぜいのてつづきをする,면세 수속을 하다,N3,"空港,場面別",기본제공,system,,,,paid,50
b1_0051,kanji,B1,両替所,りょうがえじょ,환전소,exchange counter,両替所はどこですか,りょうがえじょはどこですか,환전소는 어디입니까,N4,"空港,場面別",기본제공,system,,,,paid,51
b1_0052,kanji,B1,トイレ,トイレ,화장실,toilet,トイレはどこですか,トイレはどこですか,화장실은 어디입니까,N5,"空港,場面別",기본제공,system,,,,paid,52
b1_0053,kanji,B1,喫煙所,きつえんじょ,흡연실,smoking area,喫煙所でたばこを吸う,きつえんじょでたばこをすう,흡연실에서 담배를 피우다,N3,"空港,場面別",기본제공,system,,,,paid,53
b1_0054,kanji,B1,授乳室,じゅにゅうしつ,수유실,nursing room,授乳室を探す,じゅにゅうしつをさがす,수유실을 찾다,N3,"空港,場面別",기본제공,system,,,,paid,54
b1_0055,kanji,B1,コインロッカー,コインロッカー,코인 로커,coin locker,コインロッカーに預ける,コインロッカーにあずける,코인 로커에 맡기다,N3,"空港,場面別",기본제공,system,,,,paid,55
b1_0056,kanji,B1,エスカレーター,エスカレーター,에스컬레이터,escalator,エスカレーターに乗る,エスカレーターにのる,에스컬레이터를 타다,N4,"空港,場面別",기본제공,system,,,,paid,56
b1_0057,kanji,B1,動く歩道,うごくほどう,무빙워크,moving walkway,動く歩道を使う,うごくほどうをつかう,무빙워크를 이용하다,N3,"空港,場面別",기본제공,system,,,,paid,57
b1_0058,kanji,B1,リムジンバス,リムジンバス,리무진 버스,limousine bus,リムジンバスで行く,リムジンバスでいく,리무진 버스로 가다,N3,"空港,場面別",기본제공,system,,,,paid,58
b1_0059,kanji,B1,空港鉄道,くうこうてつどう,공항철도,airport railway,空港鉄道に乗る,くうこうてつどうにのる,공항철도를 타다,N3,"空港,場面別",기본제공,system,,,,paid,59
b1_0060,kanji,B1,タクシー乗り場,タクシーのりば,택시 승강장,taxi stand,タクシー乗り場はどこですか,タクシーのりばはどこですか,택시 승강장은 어디입니까,N4,"空港,場面別",기본제공,system,,,,paid,60
b1_0061,kanji,B1,レンタカー,レンタカー,렌터카,rental car,レンタカーを借りる,レンタカーをかりる,렌터카를 빌리다,N4,"空港,場面別",기본제공,system,,,,paid,61
b1_0062,kanji,B1,遅延,ちえん,지연,delay,出発が遅延する,しゅっぱつがちえんする,출발이 지연되다,N3,"空港,場面別",기본제공,system,,,,paid,62
b1_0063,kanji,B1,欠航,けっこう,결항,cancellation,台風で欠航する,たいふうでけっこうする,태풍으로 결항하다,N3,"空港,場面別",기본제공,system,,,,paid,63
b1_0064,kanji,B1,定刻,ていこく,정각,on time,定刻に出発する,ていこくにしゅっぱつする,정각에 출발하다,N3,"空港,場面別",기본제공,system,,,,paid,64
b1_0065,kanji,B1,最終案内,さいしゅうあんない,최종 안내,final call,最終案内が流れる,さいしゅうあんないがながれる,최종 안내가 나오다,N3,"空港,場面別",기본제공,system,,,,paid,65
b1_0066,kanji,B1,呼び出し,よびだし,호출,paging,呼び出しの放送を聞く,よびだしのほうそうをきく,호출 방송을 듣다,N3,"空港,場面別",기본제공,system,,,,paid,66
b1_0067,kanji,B1,スーツケース,スーツケース,여행 가방,suitcase,スーツケースを運ぶ,スーツケースをはこぶ,여행 가방을 옮기다,N4,"空港,場面別",기본제공,system,,,,paid,67
b1_0068,kanji,B1,機内食,きないしょく,기내식,in-flight meal,機内食が出る,きないしょくがでる,기내식이 나오다,N3,"空港,場面別",기본제공,system,,,,paid,68
b1_0069,kanji,B1,毛布,もうふ,담요,blanket,毛布をください,もうふをください,담요를 주세요,N4,"空港,場面別",기본제공,system,,,,paid,69
b1_0070,kanji,B1,酔い止め,よいどめ,멀미약,motion sickness pill,酔い止めを飲む,よいどめをのむ,멀미약을 먹다,N3,"空港,場面別",기본제공,system,,,,paid,70
b1_0071,kanji,B1,時差,じさ,시차,time difference,時差が大きい,じさがおおきい,시차가 크다,N3,"空港,場面別",기본제공,system,,,,paid,71
b1_0072,kanji,B1,現地時間,げんちじかん,현지시간,local time,現地時間で午後三時です,げんちじかんでごごさんじです,현지시간으로 오후 3시입니다,N3,"空港,場面別",기본제공,system,,,,paid,72
b1_0073,kanji,B1,荷物,にもつ,짐,luggage,荷物が多い,にもつがおおい,짐이 많다,N5,"空港,場面別",기본제공,system,,,,paid,73
b1_0074,kanji,B1,出国審査,しゅっこくしんさ,출국심사,departure inspection,出国審査を受ける,しゅっこくしんさをうける,출국심사를 받다,N3,"空港,場面別",기본제공,system,,,,paid,74
b1_0075,kanji,B1,出国,しゅっこく,출국,departure from country,出国の手続きをする,しゅっこくのてつづきをする,출국 수속을 하다,N3,"空港,場面別",기본제공,system,,,,paid,75
b1_0076,kanji,B1,入国,にゅうこく,입국,entry into country,入国の目的を書く,にゅうこくのもくてきをかく,입국 목적을 쓰다,N3,"空港,場面別",기본제공,system,,,,paid,76
b1_0077,kanji,B1,手荷物検査,てにもつけんさ,수하물 검사,baggage inspection,手荷物検査を受ける,てにもつけんさをうける,수하물 검사를 받다,N3,"空港,場面別",기본제공,system,,,,paid,77
b1_0078,kanji,B1,液体物,えきたいぶつ,액체류,liquids,液体物の持ち込みは制限されています,えきたいぶつのもちこみはせいげんされています,액체류 반입은 제한됩니다,N3,"空港,場面別",기본제공,system,,,,paid,78
b1_0079,kanji,B1,機内モード,きないモード,비행기 모드,airplane mode,機内モードにする,きないモードにする,비행기 모드로 하다,N3,"空港,場面別",기본제공,system,,,,paid,79
b1_0080,kanji,B1,出発時刻,しゅっぱつじこく,출발 시각,departure time,出発時刻を確認する,しゅっぱつじこくをかくにんする,출발 시각을 확인하다,N3,"空港,場面別",기본제공,system,,,,paid,80
b1_0081,kanji,B1,到着時刻,とうちゃくじこく,도착 시각,arrival time,到着時刻は何時ですか,とうちゃくじこくはなんじですか,도착 시각은 몇 시입니까,N3,"空港,場面別",기본제공,system,,,,paid,81
